UUID,Name (en),Kategorie (en),Typ,Bezugsgroesse,Bezugseinheit,Laenderkennung,Declaration owner,GWP,ODP,POCP,AP,EP,ADPE,ADPF,PERE,PERM,PERT,PENRE,PENRM,PENRT,AP (A2),GWPtotal (A2),GWPbiogenic (A2),GWPfossil (A2),GWPluluc (A2),ETPfw (A2),PM (A2),EPmarine (A2),EPfreshwater (A2),EPterrestrial (A2),HTPc (A2),HTPnc (A2),IRP (A2),SOP (A2),ODP (A2),POCP (A2),ADPF (A2),ADPE (A2),WDP (A2),Schuettdichte (kg/m3),Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Ergiebigkeit (m2),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,biogener Kohlenstoffgehalt (Verpackung) in kg
00223887-863d-4f72-a641-21fcaf64629e,"Masterdenz 100 7.3N, Mix Design ID: RMBLOCK02 MAO (7) 1 04/10/2023, Plant: Torr, United Kingdom","'Mineral building products' / 'Bricks, blocks and elements' / 'Precast concrete elements and goods'",specific dataset,1,qm,GB,Holcim UK Ltd,,,,,,,,7.7256468193,0.0,7.7256468193,60.1949557236,0.0126898605,60.2076455841,0.0366982938,10.8024935473,0.0041876117,10.7970195917,0.0012562261,11.0542643521,4.276e-07,0.0046129326,0.000883893,0.1317348583,1.8e-08,4.162e-07,0.6418972584,68.0828274847,1.759e-07,0.0342480545,59.8764569442,1.21444e-05,0.8921425586,,194.1,1941.1,0.1,,,,,0.0,0.0
00485255-d8a7-4e6d-b2ab-fba929e3cc4a,Cement,'Mineral building products' / 'Binder' / 'Cement',average dataset,1000,kg,AT,Vereinigung der Österreichischen Zementindustrie (VÖZ),,,,,,,,338.0,0.0,338.0,1620.0,0.0,1620.0,0.833,493.0,0.29,493.0,0.05,,7.4e-06,0.273,0.111,3.39,,,11.4,,5.78e-06,0.782,1620.0,5.47e-05,41.0,,,3100.0,,,,,0.001,,
004f3f4e-5bb8-4d9e-a104-6999a9e8ad5b,Gypsum lime plaster,'Mineral building products' / 'Mortar and Concrete' / 'Renders and plasters',generic dataset,1,m3,DE,Sphera Solutions GmbH,,,,,,,,507.786726768135,0.0,507.786726768135,1814.17767731258,0.0,1814.17767731258,0.185701982784173,138.181252014848,-1.40358295376711,139.388184083514,0.196650885101244,,,0.0744387747116417,0.0002600807962619,0.81402295517298,,,,,9.758386e-10,0.190558964448821,1814.15983769311,9.0222586223e-06,7.7217390905665,,,900.0,,,,,,,
006c17a5-bfbd-4786-8c96-7546e5317f9c,"SAGLAN glass wool, bonded with bio-based adhesive +A2",'Insulation materials' / 'Mineral wool' / 'Glass wool',specific dataset,1,kg,CH,Sager AG,,,,,,,,4.71747912728004,0.0,4.71747912728004,27.1182696685828,0.0,27.1182696685828,0.0096458338803874,1.0786573466396,-0.165623089348367,1.24358785917103,0.0006925768169311,14.3593418739381,7.36623259e-08,0.0009632349840303,4.27851660963e-05,0.03704408110788,2.505862e-10,6.7072435e-09,0.403321377498274,1.3604460089179,1.342780286e-07,0.0030699056634136,27.0910677880111,1.8363988282e-06,654.901635169652,,,30.0,,,,,,,
00ca5ee8-45ff-4b48-99ce-00b979de349e,CROSSIGN 160 SP2-E002-D,'Building service engineering' / 'Electrical' / 'Lighting',average dataset,1,pcs.,EU,Zumtobel Lighting GmbH,,,,,,,,8.4137155028065,0.0,8.4137155028065,25.1675462637369,8.83,33.9975462637369,0.002612460655218,1.5152642830342,-0.0841563344449717,1.59882662814123,0.0005939893379456,,,0.0008085808716179,6.4526329268e-06,0.0087252457770688,,,,,1.14828e-11,0.002598622606126,33.9778598801485,3.376467956e-07,0.0966447240350021,,,,,,,0.39,,,
00d33573-2552-4663-892e-020721bc744b,EMconverterLED PRO 302 MH/LiFePO4 50V,'Building service engineering' / 'Electrical' / 'Lighting',average dataset,1,pcs.,EU,Tridonic GmbH & CoKG,,,,,,,,32.0918331525683,0.0,32.0918331525683,121.966577662837,0.941943972939265,122.908521635777,0.0867722432567287,9.16664954073415,0.0244342760444737,9.13759221498124,0.0046230497084354,,,0.0080009069575041,3.4436769803e-05,0.0869142512524929,,,,,3.129988e-10,0.025709591690411,122.6583030686,0.0009241792581389,2.12870920120781,,,,,,,0.075,,,
00d981f2-2494-4bb1-bfe3-91b57fc141e4,Woven glass fibre wall covering,'Coverings' / 'Interior covering' / 'Wall and ceiling covering',specific dataset,1,qm,RER,Vitrulan Textile Glass GmbH,,,,,,,,2.31399212997701,0.32845302,2.64244514997701,12.3509531476197,0.049536,12.4004891476198,0.0036257428810248,0.704380648831823,-0.0474299007215174,0.751566362535788,0.0002441870175511,3.80057172211198,4.00327208e-08,0.0007849502841018,5.3950653848e-06,0.0084325592276468,4.860796e-10,4.81720049e-08,0.0533713670295858,7.13385518997864,3.802e-12,0.0022267958824767,12.3940172126329,1.622273937e-07,0.101757058489217,,0.145,,0.0006,,,,,,
00eba4e3-6243-49a7-8b98-8af497241495,Wetguard 200 SA,'Plastics' / 'Foils and fleeces' / 'Vapour barriers and brakes',specific dataset,1,qm,RER,SIGA Cover AG,,,,,,,,2.61123,0.564,3.18123,20.082,11.15,31.262,0.00165056,1.11166,-0.0453953,1.15665,0.0006455,13.8159,1.636952e-08,0.000480482,3.4239e-06,0.00506579,3.6432e-10,1.81765e-08,0.07090381,7.61754,2.343e-13,0.00180234,31.262,2.27426e-07,0.1178143,,0.26,,0.001,,,,,,
00fe2655-02ad-4ded-925a-af9b8f1a27c8,FASBA e.V. Baustroh 100 kg/m³ GaBi - 2024,'Insulation materials' / 'Straw' / 'Straw bale',specific dataset,1,m3,DE,FASBA e.V.,,,,,,,,291.32897428468004,1510.0,1801.32897428468,151.864257479548,3.49375,155.358007479548,1.08527441441229,-129.384758474953,-148.242555829259,18.4935067097017,0.364290644604303,94.8447525356484,7.8180253684e-06,0.22523753722856,0.0023784054715194,4.97902547669127,1.344168176e-07,1.61509373324e-05,0.211887958295316,6674.38823902983,1.05954e-11,0.162639830749364,155.358007479547,5.2826288282e-06,0.712659741911093,,,100.0,,,,,,,
010b169d-881a-47d8-83ea-e74930c4d424,Polyfin® 3020 roofing and sealing membranes,'Plastics' / 'Roofing membranes' / 'TPO roofing membranes',specific dataset,1,qm,DE,POLYFIN AG,,,,,,,,11.419383367172,0.74347836,12.162861727172,64.1611311369112,67.3099428642368,131.471074001148,0.0115505560201185,4.73830499936557,0.0396441829206661,4.69754640425348,0.0011144437334273,,,0.003089574114731,1.44071665056e-05,0.0328821753087556,,,,,2.98822e-11,0.0093476092482384,131.362404240881,1.17441875211e-05,0.158393818744235,,2.14,,0.002,,,,,,
010d4841-6523-4c19-9b88-13325350d86c,ARDEX X 90,'Mineral building products' / 'Mortar and Concrete' / 'Adhesive and adhesive mortar',specific dataset,1,kg,DE,ARDEX GmbH,,,,,,,,1.55341231720356,0.2432761581913,1.79668847539486,3.97697639828884,2.076681192918,6.05366044484734,0.0020015259869739,0.593407533198947,-0.0288178824358149,0.621902415503048,0.0004790675575136,,,0.0006990914905014,9.8393148569e-06,0.0060840862661785,,,,,1.24146108e-08,0.0014442440811234,6.02024339148148,7.891443841e-07,0.108291552756264,,,1600.0,,,,,,,
0127f79c-a44e-45cc-8018-40d770bd9673,QLE 270x270mm 1250lm 850 EXC,'Building service engineering' / 'Electrical' / 'Lighting',average dataset,1,pcs.,EU,Tridonic GmbH & CoKG,,,,,,,,12.1737257362938,0.0,12.1737257362938,33.8643397472253,0.50852500404,34.3728647512653,0.0141151840674939,3.0468707465213,-0.0379480373002516,3.0825623067856,0.0022564770359508,,,0.0024195614323172,5.02738749291e-05,0.0243539951811227,,,,,1.53626e-11,0.0068786973152704,34.3645320659755,0.0002580367305289,0.913426602074537,,,,,,,0.125,,,
01726dcb-d5e9-44d2-b1df-f7fabc350723,Plastic profile SBR,'Plastics' / 'Profiles' / 'Elastic plastic profiles',generic dataset,1,kg,DE,Sphera Solutions GmbH,,,,,,,,10.4704416269372,0.0,10.4704416269372,61.4862970486892,43.0,104.486297048689,0.0059356131317389,4.36263831514215,0.0314730568019518,4.32986054296708,0.001304715373125,,,0.0019703873988186,7.2983088008e-06,0.0211232430681907,,,,,2.24826e-11,0.0071486663778666,113.085490688612,3.144436636e-07,0.284246009286854,,,400.0,,,,,,,
01f45a03-460d-4e55-b5c9-72d3e8eda18e,Aerated concrete granulate,"'Mineral building products' / 'Bricks, blocks and elements' / 'Aerated concrete'",generic dataset,1,m3,DE,Sphera Solutions GmbH,,,,,,,,24.1022309229131,0.0,24.1022309229131,72.6876760218842,0.0,72.6876760218842,0.0137381458515189,5.72238121496069,-0.16634218718193,5.80617110291747,0.0825522992251461,,,0.0058355201781503,2.13816535032e-05,0.0653350485441237,,,,,3.95006e-11,0.0144995116361739,72.6864236665789,9.879988728e-07,0.0807788925674632,,,400.0,,,,,,,
0208466b-b6c8-4133-8973-4e11c51c45a6,ALPHA3 I Grundfos,'Building service engineering' / 'Heating' / 'Heat distribution and dissipation',average dataset,1,pcs.,RER,Grundfos Holding A/S,,,,,,,,105.001608472442,9.006479904e-07,105.00160937309,366.914056164638,0.0018243200050915,366.948791258535,0.16,25.2,-0.0576,25.2,0.0311,297.0,1.5e-06,0.0406,0.00196,0.261,9.85e-08,3e-07,3.34,138.0,2.92e-07,0.0702,366.0,0.00128,5.99,,,,,,,2.26,,,
0230605f-3d91-4cac-8189-1f4c4298c271,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DHMK Version 1, Transportbetonwerk Ahaus, Germany",'Mineral building products' / 'Binder' / 'Cement',specific dataset,1,m3,DE,Holcim (Deutschland) GmbH,,,,,,,,59.75980689280564,0.0,59.75980689280564,844.0213242454323,0.7482500000000001,844.0213242454323,0.2853515881819987,149.72771943042193,0.1197053715606699,149.5579105806602,0.0914301154183429,341.247268933046,3.0185556626e-06,0.0893864999082739,6.25794015341e-05,1.0814658813831646,1.53282727e-08,1.7737012135e-06,3.089990638022144,100.64771617512636,3.921e-13,0.2528560566732299,843.8231362364495,5.7864010916e-06,3.3708872322239256,,455.6,2278.0,0.2,,,,0.0004389815627743,,
0293b4f2-e2cb-466b-bb53-bd4505aa5138,"Calcium hydroxide (Ca(OH)2, dry, slaked lime)",'Mineral building products' / 'Binder' / 'Lime',generic dataset,1,kg,DE,Sphera Solutions GmbH,,,,,,,,0.738409694532497,0.0,0.738409694532497,4.91615240570831,0.0,4.91615240570831,0.0003198364147399,1.12238242877597,2.25503756953e-05,1.12206848236589,0.0002913960343792,,,0.0001385794060563,3.400824441e-07,0.0015100961986471,,,,,1.744e-12,0.0003465778962011,4.91612569046282,1.48728535e-08,0.0220808661590336,,,,,,,,,,
02e4fdcc-84d7-4f19-95e6-e8d19de9d6ec,"Beton C25/30 XC4 XF1 XA1 F3 16 M EcoPact, Rezept Nummer DA4234-BNFR Version 1, Transportbetonwerk Heuchelheim, Germany",'Mineral building products' / 'Binder' / 'Cement',specific dataset,1,m3,DE,Holcim (Deutschland) GmbH,,,,,,,,103.8833218973042,0.13104,104.01436189730424,944.1210054025954,7.1379,950.5946054025954,0.2855450955732081,149.15610848988015,0.2378655116905332,148.87846221243464,0.0825015185166061,348.0123068336135,3.3681021899e-06,0.0924167054741151,7.74143690088e-05,1.0877607224264572,1.45910906e-08,1.6126066506e-06,3.3697794153089378,122.24423208161414,1.214461e-10,0.2599229025036563,950.48592732852,7.5467691345e-06,5.788238982378849,,481.4,2407.0,0.2,,,,0.0004154549231408,,
0321c86a-e09d-4791-a40e-51e280c700c3,"CEM III/A 42,5 L-LH (na)",'Mineral building products' / 'Binder' / 'Cement',specific dataset,1000,kg,DE,Cemex Deutschland AG,,,,,,,,57.4,0.0,57.4,2690.0,0.0,2690.0,1.75,408.0,0.0507,408.0,0.0507,54.2,1.52e-05,0.00671,0.103,2.52,8.82e-07,1.15e-05,15.4,539.0,1.39e-05,0.806,2690.0,0.000121,27.3,,,3.01,,,,,,,
033230cf-3534-40b5-8ea1-f1545caa9209,"Aluminium profiles for windows, doors, and facades - FEAL d.o.o. - Aluminium profiles for doors (anodized)",'Components for windows and curtain walls' / 'Frames / Profiles' / 'Aluminium',specific dataset,1,m,BA,FEAL d.o.o.,,,,,,,,288.92,3.39,292.31,593.08,6.89,599.97,0.21,43.91,-0.55,44.39,0.0139,224.91,2.46e-06,0.03,3.96e-05,0.33,2.71e-08,5.72e-07,5.93,139.66,6.76e-11,0.0933,598.16,2.23e-06,7.27,,,726.06,,,5.22,,,,0.185
03640153-23ac-4b10-b495-bd3efc1d085c,LCA 75W 350-1050mA one4all lp PRE,'Building service engineering' / 'Electrical' / 'Lighting',average dataset,1,pcs.,EU,Tridonic GmbH & CoKG,,,,,,,,31.0360547259532,0.0,31.0360547259532,117.87366910313,1.61593372499142,119.489602828121,0.0623944413900069,9.46264682186165,0.0350930214327448,9.42002914669211,0.0075246537367905,,,0.007449565980986,5.71637561746e-05,0.0795348993393879,,,,,0.0,0.0230696858590204,119.270951124446,0.0009384390827179,2.34860980822305,,,,,,,0.295,,,
036793bc-4027-4299-8f63-e2565bde9858,Float glass in construction: EUROFLOAT,'Components for windows and curtain walls' / 'Windows' / 'Other windows',average dataset,1,qm,RER,Glas Trösch Holding AG,,,,,,,,6.33416025450995,0.0,6.33416025450995,113.534825130813,0.0,113.534825130813,0.0583727661189993,9.82525668975165,0.119581296064261,9.70301103412613,0.0026643595612579,203.771583090442,0.0001787308238777,0.0088995985746735,0.0003024007384437,0.145946159994433,2.6933962e-09,1.091066913e-07,0.151816241733804,30.1314116754007,2.628825841e-07,0.0308414256930916,113.460023444951,6.51837472243e-05,4.44559852110824,,10.0,,0.004,,,,,,
037f6652-34a2-4019-a360-535a6334313a,"Beton C25/30 XC4 XF1 XA1 F3 16 M EcoPact, Rezept Nummer DA4234-DSFS Version 1, Transportbetonwerk Frankfurt, Germany",'Mineral building products' / 'Binder' / 'Cement',specific dataset,1,m3,DE,Holcim (Deutschland) GmbH,,,,,,,,70.08286608341713,0.26208,70.34494608341713,1068.6921313067082,13.9692,1081.6393313067083,0.4104015752604981,164.76734818446656,0.1765501696029456,164.6015110798791,0.1315964889564493,444.9028015640628,4.4837166145e-06,0.1554267361980388,8.55302390617e-05,1.763840320680356,1.73896093e-08,1.8103042212e-06,2.946052556967392,138.87042954318122,3.872e-13,0.4342283835721127,1081.4358664323088,6.7117316951e-06,3.435441350314241,,462.4,2312.0,0.2,,,,0.000432525951557,,
03ac135f-d452-4281-a9ea-fec67bfb6016,LENA VF 360 3500 830/35/40/57/65 MWS,'Building service engineering' / 'Electrical' / 'Lighting',average dataset,1,pcs.,EU,Thorn Lighting Ltd,,,,,,,,40.5604398887759,0.0,40.5604398887759,144.854353995912,27.5131849549843,172.367538950896,0.0348581159393586,10.277432168952,-0.224754287334278,10.4969025075857,0.0052839487006547,,,0.0070201285871469,0.0001020582426931,0.0728438753263286,,,,,0.0,0.0207255046915114,172.264805894056,0.0005809100654365,1.88509773036077,,,,,,,1.03,,,
03b9f9af-4c1d-4041-b520-f05a21f27eae,Jansen-Economy 60 door width x height: 1230 mm x 2180 mm,'Components for windows and curtain walls' / 'Doors' / 'Steel',specific dataset,1,qm,RER,JANSEN AG,,,,,,,,57.15589527841,0.3981189807,57.55401425911,504.718239643597,0.10959707,504.827836713599,0.167237993319139,48.6115625659751,0.0665521820549397,48.5295618076736,0.0154485762465861,741.500905969268,1.5645359304e-06,0.0493962638534659,3.84959293172e-05,0.570611683661558,3.70197391e-08,6.490463837e-07,2.36344294354354,50.2140216037725,7.75831e-11,0.142461925075071,503.187554024998,5.42303115764e-05,2.96011491414515,,59.18,,0.06,,,,,,
03ed395a-bc7b-4287-9013-8ba3ac1a2900,Marble slab,"'Mineral building products' / 'Bricks, blocks and elements' / 'Natural cut stone'",generic dataset,1,qm,DE,Sphera Solutions GmbH,,,,,,,,89.6136489938797,0.0,89.6136489938797,197.240110656082,0.0,197.240110656082,0.0447559296056321,15.04626743616,0.0327768998681228,14.9897147187874,0.0237758175044974,,,0.010618876726915,2.54163566995e-05,0.115144495341736,,,,,1.459468e-10,0.030840079998181,197.230749489356,1.246866999e-06,3.99082542998396,,52.0,,,,,,,,
03f572a0-587e-46cc-b42b-dd53f79c341b,QLE 250x250mm 1250lm 840 EXC,'Building service engineering' / 'Electrical' / 'Lighting',average dataset,1,pcs.,EU,Tridonic GmbH & CoKG,,,,,,,,12.6588185901881,0.0,12.6588185901881,37.7196808703596,0.26992062354,37.9896014938996,0.0169078633651698,3.37140481028329,-0.0321376375733332,3.39862826268707,0.004914185169548,,,0.0026385986606067,4.27087972487e-05,0.027049801384015,,,,,4.511043e-10,0.0077207176116788,37.9803158072525,0.0003431349305451,1.01986940785457,,,,,,,0.11,,,
03f9bbf7-a70d-4d59-b036-08dadef1256a,Holcim ECOPlanet A3 Bulk plant Schwelgern,'Mineral building products' / 'Binder' / 'Cement',specific dataset,1000,kg,DE,Holcim (Deutschland) GmbH,,,,,,,,75.8432605346487,0.0,75.8432605346487,1489.6515738090677,0.0,1489.6515738090677,0.5951107215560193,334.8106537659399,0.3907215977666433,334.37612940621113,0.0438358506479792,386.4283481090655,4.7475769842e-06,0.1656949790759013,4.3682084063e-05,2.080596628292767,2.58170468e-08,4.1153144461e-06,6.529405539457077,47.43073772861578,7.725e-13,0.5390589840483446,1489.4299014390529,8.5306735029e-06,10.120554211826583,,,3000.0,,,,,,,
03ffdb90-686d-4e17-8e7b-6d7e1f2eb820,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DNFS Version 1, Transportbetonwerk Stadtallendorf, Germany",'Mineral building products' / 'Binder' / 'Cement',specific dataset,1,m3,DE,Holcim (Deutschland) GmbH,,,,,,,,105.36687370733657,0.14976,105.51663370733657,1018.8954134394272,8.1576,1026.2938134394274,0.3038485811638906,165.36002088562012,0.2530625646868725,165.0716992990258,0.0822500815665248,359.27156745957603,3.314570591e-06,0.0955412730291546,8.01938795877e-05,1.1314319805965711,1.56996064e-08,1.7817890562e-06,3.6415219317233447,120.57079461024612,1.166458e-10,0.2699570647332852,1026.1905593708082,7.9077577697e-06,6.254662715485067,,478.4,2392.0,0.2,,,,0.0004180602006688,,
0408350a-5473-4d6b-bba9-c6669071e4b7,"Downlight cabinet 18W (CFL, G24D))",'Building service engineering' / 'Electrical' / 'Lighting',generic dataset,1,pcs.,DE,Sphera Solutions GmbH,,,,,,,,19.6595969797065,0.0,19.6595969797065,46.7287608303521,0.0,46.7287608303521,0.0132271733473276,4.18976274544008,0.0128141418887052,4.1757015352706,0.0012470682807662,,,0.0032001436576345,5.2772097374e-06,0.0347453299423585,,,,,2.08153e-11,0.0093851804720723,46.7279599698101,1.01993258933e-05,0.411836922625562,,,,,,,,,,
04323112-5aff-4527-83fd-1ba66a2ddec4,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNZK Version 1, Transportbetonwerk Kerpen, Germany",'Mineral building products' / 'Binder' / 'Cement',specific dataset,1,m3,DE,Holcim (Deutschland) GmbH,,,,,,,,52.85532509507087,0.084825,52.94015009507087,720.5024360635173,5.153039,724.6929360635173,0.2512313871248879,138.93281404122848,0.1241548919893267,138.86681030187464,0.0505344224818379,235.1501788339156,2.9106190156e-06,0.0754750084815362,4.40292410012e-05,0.9116018011559656,1.29873249e-08,1.6175823092e-06,3.088579628623527,60.08568248228793,3.8e-13,0.222914801385181,724.4630366776553,4.9488538348e-06,3.2872775068409927,,462.2,2311.0,0.2,,,,0.0004327131112072,,
0452f757-0a9a-4a66-a76d-ed1a2c086607,door - Hörmann KG Freisen - Multifunctional steel doors H16-1 OD (2025),'Components for windows and curtain walls' / 'Doors' / 'Steel',specific dataset,1,qm,DE,Hörmann KG Freisen,,,,,,,,238.42,27.01,265.43,1424.83,10.29,1435.12,0.52,116.34,-6.46,122.96,0.13,199.94,2.87e-06,0.0888,0.000588,1.75,8.84e-08,4.88e-07,0.85,384.17,4.72e-10,0.26,1435.12,0.00185,2.63,,56.62,,0.07,,,,,0.0,0.7
045679e0-9024-4f72-b096-097839ff7be4,semi-finished product - Ensinger GmbH - Aluminium toothed wire,'Metals' / 'Aluminium' / 'Aluminium profiles',specific dataset,1,kg,DE,Ensinger GmbH,,,,,,,,95.8,0.22,96.02,133.04,1.2,134.24,0.0342,9.67,0.0774,9.6,0.0019,57.42,3.51e-07,0.00681,3.19e-05,0.0732,4.62e-09,9.12e-08,1.96,52.71,1.41e-10,0.0193,134.22,1.18e-06,0.57,,,2570.0,,,,,,0.0,0.01
0473bfb1-5964-46b9-bf82-8bc0a602f699,PURESIGN 150 P MSW ECD ERI WH,'Building service engineering' / 'Electrical' / 'Lighting',average dataset,1,pcs.,EU,Zumtobel Lighting GmbH,,,,,,,,48.4197437629897,0.0,48.4197437629897,22.0896451479805,4.8182623536,26.9079075015805,0.00230156357821,1.10501180066324,-0.292362867113487,1.39644891437732,0.0009257533993987,,,0.0008164275835156,9.2470328035e-06,0.0083660586379232,,,,,2.12272e-11,0.0024294344742436,26.8934055527047,1.05810882869e-05,0.260883253325119,,,,,,,0.38,,,
04a5ee66-d6be-4b69-bcbc-f6ec63dd5189,TRM-Tiroler Rohre Piling systems Typ 118 - 10.6,'Metals' / 'Steel and iron' / 'Cast or forged steel and iron items',specific dataset,1,m,AT,TRM-Tiroler Rohre GmbH,,,,,,,,44.58,0.19,44.76,382.56,0.0109,382.58,0.0792,32.8,0.175,32.61,0.0098,524.21,4.28e-06,0.0202,0.012,0.206,3.31e-08,2.88e-07,1.44,79.96,1.69e-06,0.0653,382.58,5.96e-05,8.03,,,,,,33.8,,,,
04a73d83-f4cb-4d8d-8ca5-60535784d198,PERFORATED PLASTERBOARD / Tool,"'Mineral building products' / 'Bricks, blocks and elements' / 'Gypsum plasterboard'",average dataset,1,qm,DE,Bundesverband der Gipsindustrie e.V.,,,,,,,,3.10560907205967,4.158,7.26360907205967,22.7340278960866,0.0,22.7340278960972,0.0024158279719169,1.08203378046047,-0.470887450588228,1.55027213163536,0.0026490994133402,12.6935876973948,6.35237378e-08,0.0007776391885714,9.6336834059e-06,0.0081217629395846,2.063818e-10,1.09071766e-08,0.0365925112251298,6.59525538854021,1.413264e-10,0.0020603236817831,22.725442636515,2.08645138e-07,0.104474147961652,,8.5,680.0,0.0125,,,,,,
04ca6da2-fdae-405b-9555-ac5e30eb0e09,flexen® PE-Stabil,'Insulation materials' / 'Polyethylene' / 'Foam',specific dataset,1,m3,DE,Adolf Würth GmbH & Co. KG,,,,,,,,448.825260808792,0.0,448.825260808792,1987.84257563675,1444.33057993795,3432.17315557471,0.234497297966018,102.113024247249,-0.293596429045491,102.266093172781,0.140527503513534,1738.48158809938,7.4347399527e-06,0.0515687597093051,0.0004345305286659,0.539723140543177,4.27162087e-08,2.4769196396e-06,9.19979001566725,291.517541327793,3.52090636e-08,0.189744766483843,3412.8357215605,0.104091494429581,5.77757284531805,,,26.7,,,,,,,
04d1311a-ae38-4bfb-8e11-8992f1ddb14f,Structural Steel: Heavy Plates,'Metals' / 'Steel and iron' / 'Steel sheets',average dataset,1000,kg,WEU,bauforumstahl e.V.,,,,,,,,825.54459775851,0.0,825.54459775851,24044.9398228269,0.0,24044.9398228269,5.36586636616027,2528.98448544598,0.402631929490777,2527.67487111734,0.906982399146321,,,1.32603231007642,0.0010954101722724,14.4628371669435,,,,,5.498869e-10,5.67269096512054,24007.2129178235,0.0036279475415188,139.853673392045,,,7850.0,,,,,0.001,,
04ffd29d-1cd0-46d2-8971-ea6cb956484a,Door - Rubner Türen GmbH - Wood front door,'Components for windows and curtain walls' / 'Doors' / 'Wood',specific dataset,1,qm,IT,Rubner Türen GmbH,,,,,,,,876.87,657.91,1534.78,867.34,86.36,953.7,0.41,-4.14,-66.1,62.35,0.0814,1106.5,1.76e-05,0.0919,0.000212,1.05,8.88e-07,7.52e-06,5.55,19622.4,4.32e-07,0.33,952.6,0.000184,23.77,,63.19,,0.095,,,,,18.36,0.0
05057e7f-0522-4091-8148-75033a5755ab,Clinker,"'Mineral building products' / 'Bricks, blocks and elements' / 'Fired brick'",average dataset,1,kg,DE,Hagemeister GmbH & Co. KG,,,,,,,,309.11406474,0.0,309.11406474,2820.9037373416,0.0,2820.9037373416,0.517884831,186.364726,20.2050719161,165.710165,0.1493484067,3667.43436,5.70166994e-06,0.125110626,0.03387905812,1.46364258,1.8702430553e-06,2.60058138e-06,8.25330263,1020.68972,2.20851447e-05,0.407072306,2574.98984,0.00096551588,17.36036109,,,1925.0,,,,,,,
05126fad-e53c-40ca-8c5e-242ae392073d,EMpowerLED PRO DIM 104 C NiCd 45W 50V,'Building service engineering' / 'Electrical' / 'Lighting',average dataset,1,pcs.,EU,Tridonic GmbH & CoKG,,,,,,,,38.5623786000457,0.0,38.5623786000457,204.252978007075,3.24166703357815,207.494645040653,0.141768552717274,14.2395220517358,0.0115354060989843,14.2243801892049,0.0036064564318926,,,0.0136829587138887,1.95854341457e-05,0.148295380164555,,,,,1.180621e-10,0.0437807793636458,205.940651075146,0.0018773261513523,2.42017680564459,,,,,,,0.227,,,
053b04bf-a8eb-44da-9efa-c4a159b170bd,FolaSal® and FolaSal®-StronSal® made from scrap-based electrical steel,'Metals' / 'Steel and iron' / 'Steel sheets',average dataset,1000,kg,DE,Salzgitter AG,,,,,,,,2563.02179300088,0.0,2563.02179300088,14767.3159799784,0.0,14767.3160563527,2.37748994879037,990.115163523496,-0.0415942283212098,989.942990153557,0.213767598259866,,,0.800099184149032,0.012954566617734,8.65026695379557,,,,,1.2469986759e-06,2.22536213447583,14754.9021368417,0.0536318474902033,78.5248796429498,,,7850.0,0.00036,,,,,,
056d7d67-4742-40a8-9285-6e2414acec1d,Woodchip boiler 120 - 400 kW,'Building service engineering' / 'Heating' / 'Heat generator',generic dataset,1,pcs.,DE,Sphera Solutions GmbH,,,,,,,,5888.89444346009,0.0,5888.89444346009,64332.703062884,136.0,64468.703062884,17.1264595969672,6948.15449799239,2.69124417934943,6941.78308097332,3.6801728397166,,,4.14521584073894,0.006993491849263,45.4152059585509,,,,,9.9411976e-09,13.4574191401897,64495.2288341117,0.0296610100260407,148.771217630284,,,,,,,,,,
059fcf66-ce02-4e91-b794-4bbe9678680c,"Masterlite Pro 100 7.3N, Mix Design ID: RMBLOCK24 MJH (7) 1 16/12/2024, Plant: North End, United Kingdom","'Mineral building products' / 'Bricks, blocks and elements' / 'Precast concrete elements and goods'",specific dataset,1,qm,GB,Holcim UK Ltd,,,,,,,,0.9850617683,0.0,0.9850736714,105.539994244,0.0190347907,105.5701271119,0.0859804338,12.3951209101,0.0054405385,12.3870088743,0.0066953474,48.2409592064,1.5985e-06,0.0250370547,5.26079e-05,0.2804195224,2.4e-09,4.85e-08,0.1610297617,33.5773695213,1.674e-07,0.0752653164,104.8811129581,7.0215e-06,3.9677243413,,153.3,1533.2,0.1,,,,,0.0,0.0
05a05ef5-9141-4c23-b049-76d3def538d8,"Decentralised ventilation units - SIEGENIA-AUBI KG - active wall ventilator, AEROTUBE WRG smart",'Building service engineering' / 'Air conditioning and ventilation' / 'Ventilation system',specific dataset,1,pcs.,RER,SIEGENIA-AUBI KG,,,,,,,,87.27,6.85,94.12,321.96,64.49,386.45,0.14,21.65,-0.54,22.16,0.0268,198.4,1.23e-06,0.019,6e-05,0.2,2.55e-08,3.23e-07,1.75,104.69,2.3e-10,0.0593,384.79,0.00201,7.53,,,,,,,4.19,,0.0,0.164
